Feature ID	Taxon	Confidence
12e09baf8ddc55f0e0ca7d3dc14a9c8a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Eremomycetaceae;g__Arthrographis;s__Arthrographis_kalrae	0.9921458748757043
67613f8eee3ee6d3d31b01a02e313607	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenastraceae;g__Mycenastrum;s__Mycenastrum_corium	0.9999931946273436
e43b3c8f3c3b1542ae59a437af7107a4	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7013550914761317
068e9f148e83484c6b21005c9ac43c46	k__Fungi	1.0000000000000056
1ccfd784c1ae5b76d9a5556b58161d00	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_subcucurbitae	0.8117296029222308
b12d13a330cebeddc6a3825f6fed3ef8	k__Fungi;p__Ascomycota	0.7783128818049575
c5611e8424f5ecb1d58b0c465ce0a50b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea	0.8524760709504445
60947df9d3f4fad9663104dd6f79e103	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_inaequale	0.9833735030523711
0e74f7593b93dfb01382f7df807a472d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Coniosporium;s__unidentified	0.9696634197997261
61101ab8d8bea9dcbc99aefcaa4a558d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.9889828751943969
190162d9c93aa36628ac019453f03ee0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_flanaganii	0.9999883252643208
08a2b62b289bc31acc2cd897fb6a8802	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium	0.9999999999999486
07fb713029ba54415123a4180244a838	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7667014442875455
8c95af18ed0426db1196290019e7affb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma_giovanellae	0.9999974242053957
d51ccb7fb4db30d46999d3a00af3999a	k__Fungi	0.9999999999999913
e2c52379e1989be6c57b43ace3393403	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__unidentified;g__unidentified;s__unidentified	0.9999997919433884
fefe26e4d582f2b3d8111c24fe68f509	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9980922151532062
701cafcef92555d4b8e66ae9add06a0b	k__Fungi	1.0000000000000075
8c73b43b442ce13854d44778dd89bbb0	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	0.8226602717271122
9de975e44b9a5db5131f10f7e69ddbb8	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_furcatum	0.9998832602412189
eacf54009eb259d792e24c24e8bd1731	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9144505618269697
7c9d96b481d4ce49b4d2f6288f81310b	k__Fungi	1.0000000000000129
0f7dfe5cb5c938e321425a7e6c702331	k__Fungi	0.9999999999999982
07b8ac2e9bcf2b0330e7741dfc919bd1	k__Fungi	1.0000000000000007
f767cdd4ad0bc756cbd05483b9ce3714	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Chrysosporium;s__Chrysosporium_pseudomerdarium	0.8374088050396951
0e19d91b357ba09ecd234300cbb1396a	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.8585484528008667
6b5c04f69c4e0d3ef77dec68a8e8f666	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__unidentified;s__unidentified	0.9912384468667625
2b5ebfa0f3fcf1def26c7d92a0a26777	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__unidentified;g__unidentified;s__unidentified	0.9999994218467202
102f9d92bb5e61f83fc6ff4ae2ebd80d	k__Fungi	1.00000000000001
39612edc5383d4d1b53613b76d07dee5	k__Fungi;p__Ascomycota	0.761518874184404
1a4c07c7d103337d7c1d98bbf2bbf953	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__unidentified;g__unidentified;s__unidentified	0.9727273014684741
27053fa2f80b52d42dd99ed30b1fd140	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apodus;s__Apodus_deciduus	0.999899737503795
bf795176eb21fec2fc32bcbca714233f	k__Fungi	1.0000000000000115
3602965570d14d1af16012bd69ca1511	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7858226520768826
98c95048132924cf020f3fd7c99cb19a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.9999904062199891
cd54020397ab3613ab0291d6c0c94bae	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__unidentified	0.9710804361507055
f686921c0d8c4c9a888f9644ef207389	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.9999997925040419
88bd09987bf988ad6d0c38c91388ad29	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__unidentified;s__unidentified	0.7264259591361539
25a23295af7bc2e9afacc4e0976721e1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.9999910386577381
6234e22218401f7b66857fa243942364	k__Fungi	0.9999999999999865
85b03aff2657989f4eeb32a9d05d442a	k__Fungi	0.9999999999999896
ffaad36ae3d099849f81eaf3905d49c3	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.9999696775916344
f359ff15bcdb22be9dc8df864a6f26ac	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__unidentified;g__unidentified;s__unidentified	0.9999997313603975
16210ce58ab4cdedb1e1b6684fe3034e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Acaulium	0.9862881718587211
7d3f7cbc2c0cd70ebf0d11bf3f24a503	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_dolichospermus	0.9999958474487686
78c7da3217dbcf5afb7939535cf791fc	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_araucariae	0.9896259727595935
331fda92ee8a565a2f6beecc9336e882	k__Fungi	0.9999999999999922
b2fe03c40b1d51c561d140eb7e3061f4	k__Fungi	1.0000000000000018
c1103bbb42737d65aed5a2f42ce7a7f0	k__Fungi;p__Basidiomycota	0.8679721591827041
5a8254fcd4b5b49fa70b4aee59524cbb	k__Fungi	1.0000000000000078
6e38035c63748123ae92a48beb19cb2e	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8507736960146224
48e08cd2d65fc44fcd77900465799bb3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_triglochinicola	0.9999187641497331
ab286621b44b2397fa1f5f3baca12e64	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus;s__Coprinus_cordisporus	0.8856383736372023
edb728815babe4726ad4ef5c60471158	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium	0.9999999999999599
212e06cbe43c57273b951efe2853c1cc	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_lignicola	0.9992567504738618
326fcc86adbf788df0f296991742f83e	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9127985699133865
1a1aa0060f7968b538c9418c55ca569a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Helminthosporium;s__Helminthosporium_solani	0.998513071677736
8b4efee771ab1e34993e9be492d37a77	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta	0.9873162224043007
e058706d7402138e6dbda2e2858829b2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_acaciae	0.7729765454130931
d851ed62327d5c625c41357718ae70c3	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys	0.7680558048801921
e279b5810a7b52ba4440adc92484e711	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7148566433350428
f1c8cc66e26059cac07dac318bf83cfa	k__Fungi	0.9999999999999996
568a37ffd0226378afdd71bd68587c3f	k__Fungi	1.0000000000000056
8124162292ee01eb6353116bd7e44d84	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.9983866519957372
5cf53cf89b6934754ccb699c22094e56	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__unidentified;g__unidentified;s__unidentified	0.9902982150402313
d1ec96c5954a077513c20c9df3c716b4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_chlamydosporigena	0.9324951454089002
ba6da87e4d3a9a4bdf38fee085863674	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae	0.7312155895006864
9a70fb07825c6743ef8098aa88f0b9b4	k__Fungi	1.0000000000000053
d5553f8d935727e1bc429faee3ea0084	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.9331270631099283
20074a4fb35f9953c183d8ca5267895f	k__Fungi	1.0000000000000124
9dea92c63bbcae4b7a4828d0b3bfde62	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_intermedium	0.9998238695320327
5c55709401c6a2f04f5481bff9ebd35d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terrea	0.9179429464243435
